9.1	The Everyday-Carry Curator	choosing-a-variant	identity-display	product-only	Two patterns held side by side; the wallet is being chosen the way a phone case is.
9.2	The Fandom Collector	seen-owning-it	identity-display	graphic	Four university marks in one frame; the school is the product and the wallet is the substrate.
9.3	The Seasonal-Drop Chaser	choosing-a-variant	scarcity-or-apology,identity-display	product-only	Coastal Collection Vol. 3 numbers the drop; volume three tells her there were two she missed.
9.4	The Everyday-Carry Curator	choosing-a-variant	spectacle-demo	product-only	A wallet and a wristlet being clipped together; the system is what she is buying into, not the piece.
9.5	The Fandom Collector	seen-owning-it	identity-display	peer-to-camera	A soft-drink licence on a card holder; the brand she likes is being worn rather than drunk.
9.6	The Seasonal-Drop Chaser	choosing-a-variant	scarcity-or-apology,identity-display	stranger	RESTOCK above a named collection; she is being told a sell-out happened and is happening again.
9.7	The Fandom Collector	seen-owning-it	identity-display,scarcity-or-apology	peer-to-camera	A collaboration held up next to the drink it references; the joke and the product are the same object.
9.8	The First-Open Unboxer	cant-evaluate-it	spectacle-demo	product-only	A sealed pen turned over in a car; the packaging is doing the work of justifying the price.
9.9	The Everyday-Carry Curator	choosing-a-variant	identity-display,origin-transparency	product-only	Premium wallets and accessories with the ownership line underneath; who made it is part of the object.
9.10	The Veteran-Owned Preferrer	choosing-a-variant	origin-transparency,identity-display	product-only	Veteran owned and operated set as large as the product name; the provenance is the differentiator.
10.1	The Object-As-Statement Buyer	seen-owning-it	identity-display	product-only	Two words and a machined edge in macro; a pen is being photographed like a watch.
10.2	The Veteran-Owned Preferrer	choosing-a-variant	origin-transparency,identity-display	product-only	Veteran owned in Columbus, Ohio; the town is named because specificity is what makes provenance land.
10.3	The Object-As-Statement Buyer	quitting-an-incumbent	naming-the-shame,spectacle-demo	graphic	A luxury fountain pen given a sulking face; the incumbent is being mocked rather than out-specified.
10.4	The Object-As-Statement Buyer	cant-evaluate-it	risk-reversal	product-only	This pen will outlive you, handwritten; permanence is the claim and the handwriting is the proof of use.
10.5	The Price-Objection Reader	waiting-for-the-price	risk-reversal,value-arithmetic	product-only	Still on the fence names his hesitation directly; the code and the warranty are both aimed at it.
10.6	The Everyday-Carry Curator	cant-evaluate-it	spectacle-demo	product-only	RFID shield rendered as a badge; an invisible threat needs an icon before it can be sold against.
10.7	The Woman Buying For Her Man	buying-for-someone-else	peer-proof	peer-to-camera	Proving my husband wrong again; she is the buyer and the joke is that he did not ask for it.
10.8	The Dog-Years Extender	cant-evaluate-it	origin-transparency,peer-proof	product-only	Perishable, please keep cool printed on the box; the cold chain is the argument that this is real food.
10.9	The Dog-Years Extender	buying-for-someone-else	value-arithmetic,identity-display	product-only	Defense wins championships over a dog on a pitch; the discount is the actual offer underneath the gag.
10.10	The Custom-Formula Believer	cant-evaluate-it	identity-display,spectacle-demo	product-only	The dog's name and a portion size printed on every pack; personalisation is the proof of care.
