5.1	The Kitchen-Counter Demonstrator	routine-as-content	peer-proof	peer-to-camera	A man cooking in his own kitchen with his back half turned; nothing is being performed to the lens.
5.2	The Kitchen-Counter Demonstrator	routine-as-content	ritual-construction	peer-to-camera	Containers lined up on a counter; the sell is a Sunday habit, not a product feature.
5.3	The Kitchen-Kit Completer	choosing-a-variant	scarcity-or-apology,identity-display	product-only	A streamlined prep system is aimed at someone who already owns the pans and wants the set finished.
5.4	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A set on white with no copy; the only decision being served is which colour.
5.5	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A single pan in a different colourway; the feed is being covered rather than an argument made.
5.6	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Navy this time; three near-identical tiles running the same week is a colour test, not a campaign.
5.7	The Sceptic Who Wants A Diagram	expects-it-to-be-unpleasant	peer-proof,blame-relocation	product-only	Isn't stainless steel hard to cook on is his real objection; not if your pan is built right moves the fault.
5.8	The Microplastic Auditor	quitting-an-incumbent	peer-proof,absence-screening	product-only	A long unedited caption about harsh chemicals and kids' plates; the length is what makes it read as a real review.
5.9	The Slow-Ritual Aspirant	routine-as-content	identity-display	product-only	Smell like a spa is the promise; the cleaning product is being sold as an atmosphere.
5.10	The Microplastic Auditor	first-time-in-category	risk-reversal	product-only	Thinking about trying is written as a question; she is curious and has not yet been given a reason to switch.
6.1	The Free-Gift Threshold Buyer	waiting-for-the-price	value-arithmetic	graphic	A receipt with two lines struck through to zero; the maths is laid out so she does not have to do it.
6.2	The Microplastic Auditor	vetting-ingredients	absence-screening	graphic	A search bar typing microplastics, forever chemicals, alkyl ethoxylate; the ad is impersonating her own browser history.
6.3	The Microplastic Auditor	vetting-ingredients	absence-screening,spectacle-demo	graphic	A hand-drawn Venn diagram; the informality makes the chemistry feel like advice rather than marketing.
6.4	The Free-Gift Threshold Buyer	waiting-for-the-price	value-arithmetic	graphic	The same receipt with the laundry line swapped; the format is the campaign and the SKU is the variable.
6.5	The Editor-Endorsement Follower	cant-evaluate-it	borrowed-authority	graphic	A TIME100 list screenshot; the institution is being borrowed to certify a claim about microplastics.
6.6	The Microplastic Auditor	quitting-an-incumbent	absence-screening	product-only	Make the switch is the call to action; the three ticks are all things the incumbent contains.
6.7	The Four-Benefit Consolidator	optimising-a-stack	quantified-outcome,absence-screening	product-only	One tablet does it all with four icons under it; she is trying to retire a shelf of bottles.
6.8	The Frame-Try-On Browser	choosing-a-variant	spectacle-demo	peer-to-camera	Frames held up to a face rather than photographed alone; the only question is how they look on.
6.9	The Eyewear-As-Signature Wearer	routine-as-content	identity-display	stranger	Someone on a bike outside an ordinary house; the glasses are part of how a person is read at a distance.
6.10	The Eyewear-As-Signature Wearer	seen-owning-it	identity-display	stranger	Shot from the ground looking up; the sunglasses are styling a posture, not solving a vision problem.
