21.1	The Woman Talking Straight To Camera	Wants a peer's unedited verdict with no set and no script; the plainness is the proof.
21.2	The Frizz-Fighter Who Nearly Quit	Has cycled through products and given up; almost gave up meets her at the point of resignation rather than of hope.
21.3	The Spectacle-Demo Watcher	Needs a physical stunt before she will believe a claim; pouring water over finished hair is a test she could not run herself.
21.4	The One-Product Simplifier	Exhausted by multi-step routines; transforming frizz with a single bottle is a promise about her time, not her hair.
21.5	The Travel-Size Trialist	Wants to test an expensive product at low cost and low commitment; the small format is the entry point.
21.6	The Glass-Hair Aspirant	Chasing one very specific finish that has a name online; the reference look is the specification.
21.7	The Woman With Irish Curls	Being addressed by an unusually specific hair description; the precision is what convinces her it was made for her type.
21.8	The Wash-Day Documenter	Films her own routine and needs products that survive being shown; the towel and the tool are the context.
21.9	The Regimen Buyer	Wants the full set recommended together rather than one hero; the dream team framing removes the decision of what to pair.
21.10	The Sleek-Finish Chaser	Judges everything on the final mirror shot; the length and shine at the end is the only argument she needs.
22.1	The Bold-Colour Client	Has invested in unnatural colour and now needs products that will not strip it; the colour in frame is the qualification.
22.2	The Curl-Type Matcher	Scans for hair that looks like hers before listening; the model's curl pattern is the filter.
22.3	The Full-Range Displayer	Buys sets to line up on a shelf; the tray presentation is aspiration for her own bathroom.
22.4	The Sephora Cross-Shopper	Buys where she already has points and returns; the retailer is the reassurance, the product is the choice.
22.5	The Street-Poster Discoverer	Reached by something that does not look like advertising; a tear-off flyer in a city buys curiosity a feed ad cannot.
22.6	The Serum Spec-Reader	Wants the product summarised without a story; five words is a promise to waste none of her time.
22.7	The Order-Of-Operations Asker	Owns the products and does not know the sequence; answering the order question is a service that sells the set.
22.8	The Lately-I've-Been-Using Storyteller	Trusts a slow, casual account of an ongoing habit over any before-and-after.
22.9	The Editor-Approved Shopper	Defers to a masthead's pick; the CNN attribution is doing the whole job.
22.10	The Effortless-Texture Aspirant	Buying an unstyled look that in fact requires product; the relaxed pose is the deliverable.
23.1	The Refill-Pouch Buyer	Has bought the bottle and is now buying against waste and price; the refill signals commitment to the brand.
23.2	The Salon-Technique Watcher	Wants to see professional hands work; smooth, sculpt, shine is a sequence of actions rather than benefits.
23.3	The Quiet-Luxury Shelf Buyer	Buying an object that will read as expensive without shouting; the muted bottle on a blank ground is the point.
23.4	The Fine-Hair Volume Seeker	Needs lift without weight and is watching for how the spray falls; texture is a physics problem to her.
23.5	The Waitlist Believer	Treats a three-thousand-person waitlist as proof of efficacy; back in stock is the trigger to buy immediately.
23.6	The Second-Day Hair Manager	Extending time between washes; the clip and the smoothed root are what she is actually buying.
23.7	The Colour-Treated Protector	Has paid for colour and now buys defensively; a matched shampoo and conditioner pair is insurance on that spend.
23.8	The Bangs Regretter	Has a specific styling problem created by a specific haircut; naming bangs in summer is precise enough to feel personal.
23.9	The Volume-That-Lasts Sceptic	Has been let down by volume products that collapse by lunch; day-one persistence is the claim being tested.
23.10	The Product-In-Hand Explainer	Wants a person holding the bottle and saying what it does; the demonstration is the format she trusts.
24.1	The Texture-Curious Butter Buyer	Buying an unusual format and needs to understand why it exists; the reason is the hook, the product is second.
24.2	The Aspirational-Dressing Watcher	Buys the whole picture; the styling and the light are the product and the bottles are props.
24.3	The Deadpan Reviewer's Audience	Trusts humour and low production as evidence nobody is performing at her.
24.4	The Category Sceptic Holding The Bottle	Being asked to accept an unfamiliar product type; the hand-held demo is what makes a shampoo-replacement legible.
24.5	The Will-It-Work-For-My-Hair Doubter	Blocked entirely by the fear that her hair type is the exception; try it for zero dollars is aimed at that objection alone.
24.6	The Cleansing-Without-Stripping Convert	Believes conventional shampoo has been damaging her; the reframing is the sale.
24.7	The Stylist Reselling In-Chair	A professional buyer being sold on margin, not efficacy; the earnings quote is the pitch.
24.8	The No-Makeup-Makeup Translator	Understands the beauty grammar being borrowed; naming the look tells her exactly what finish to expect.
24.9	The Pomade Traditionalist	Buys tins with heritage branding; the tin itself signals a barbershop lineage the formula never claims.
24.10	The Barbershop-Culture Buyer	Buying membership in a grooming tradition; the shop, the tattoos and the supply-co framing are the product.
