31.1	The Editor-Endorsement Follower	cant-evaluate-it	borrowed-authority,peer-proof	product-only	Four magazine mastheads in a row; she cannot test a pillow so she takes the consensus of people who did.
31.2	The Self-Blamer Let Off The Hook	body-changed-overnight	blame-relocation	peer-to-camera	This is what's actually causing it moves the fault from her face onto an object she can replace.
31.3	The Bathroom-Shelf Displayer	choosing-a-variant	identity-display	product-only	Sniff Big Sur everywhere sells a place rather than a scent; the name is what gets repeated at a party.
31.4	The Scented-Home Curator	choosing-a-variant	identity-display	product-only	Leather sandalwood amber set like a fragrance note list; the house is being treated as something worn.
31.5	The Scented-Home Curator	seen-owning-it	identity-display	graphic	Black, gold and constellations; the diffuser is being positioned as furniture with a price to match.
31.6	The Scented-Home Curator	routine-as-content	peer-proof	peer-to-camera	A bright kitchen and a bottle held mid-explanation; the woman is the format, the scent is the subject.
31.7	The Scented-Home Curator	cant-evaluate-it	spectacle-demo	graphic	Rippling water standing in for a smell; the abstraction is the only way to render the product.
31.8	The Monogram Signaller	seen-owning-it	identity-display	product-only	The monogram is the entire message; no copy is needed because the pattern is the copy.
31.9	The Monogram Signaller	seen-owning-it	identity-display	product-only	Slides on printed silk; the styling is doing the pricing and the logo is doing the arguing.
31.10	The Monogram Signaller	seen-owning-it	identity-display	stranger	A body in the sea with the hardware just visible; the aspiration is the location as much as the object.
32.1	The Monogram Signaller	seen-owning-it	identity-display	product-only	A bag on an old chair in an empty room; heritage staging is what separates this from a logo tote.
32.2	The Monogram Signaller	seen-owning-it	identity-display	product-only	Horsebit hardware on black; the shape is recognisable at a distance, which is the function.
32.3	The Softness Sceptic	cant-evaluate-it	identity-display	product-only	Softer than your fave tee benchmarks against something she owns; softness cannot be shown any other way.
32.4	The Price-Objection Reader	waiting-for-the-price	value-arithmetic,borrowed-authority	product-only	HSA/FSA eligible turns bedding into a medical expense; the tax code is the discount.
32.5	The Hot Sleeper	choosing-a-variant	value-arithmetic	stranger	Without the electricity bill prices the alternative; she is already running the air conditioning and resenting it.
32.6	The Editor-Endorsement Follower	cant-evaluate-it	borrowed-authority	graphic	A Good Housekeeping review laid out as an article; the format is borrowed so the verdict is too.
32.7	The Scarcity-Cued Buyer	choosing-a-variant	scarcity-or-apology	graphic	Back in stock assumes she tried to buy it once; the colour name is the only other information given.
32.8	The Softness Sceptic	choosing-a-variant	scarcity-or-apology	product-only	Just arrived and SOFTER in the same frame; the comparative has no referent and does not need one.
32.9	The Pet-Proof Household Buyer	choosing-a-variant	identity-display	product-only	Best bedding for pet lovers accepts the dog is on the bed; the constraint is being validated, not solved.
32.10	The Slow-Ritual Aspirant	choosing-a-variant	identity-display,origin-transparency	product-only	Turkish and spa-inspired in one line; she is buying a version of a morning, not a towel.
