43.1	The Everyday-Carry Curator	cant-evaluate-it	peer-proof	peer-to-camera	Holding the card up to explain it; the object is unfamiliar enough that someone has to demonstrate the shape.
43.2	The Everyday-Carry Curator	choosing-a-variant	spectacle-demo	product-only	Five colours fanned against brick; the decision is which one, and the answer is aesthetic.
43.3	The Everyday-Carry Curator	routine-as-content	identity-display	product-only	Slipped into a leather bag; the whole product argument is that it does not ruin the inside of the bag.
43.4	The Everyday-Carry Curator	life-event	ritual-construction	product-only	Notebooks, pens and sanitiser on a desk; a new term is the trigger for restocking what gets carried.
43.5	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	White linen on white with no copy; the tile exists to sit in a feed, not to argue.
43.6	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A hemstitched towel photographed like a specimen; the detail is the only differentiator on offer.
43.7	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A duvet with the collection name on the label; she is browsing a range, not being persuaded.
43.8	The Bedroom-As-Sanctuary Decorator	seen-owning-it	identity-display	stranger	Luxurious relaxation stated over a robe and a stretch; the pose is the product being demonstrated.
43.9	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A fringed throw on white; texture and colour are the entire specification.
43.10	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	One pillowcase, one colour; the catalogue is being served rather than a story told.
44.1	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A bath mat on white; the tile is doing coverage work inside a large product feed.
44.2	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	The same duvet in the same frame weeks later; nothing about the creative is being iterated.
44.3	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A folded napkin, unstyled; the buyer here already knows what she is looking for.
44.4	The Object-As-Statement Buyer	seen-owning-it	identity-display,origin-transparency	graphic	Luxury woven into every detail across four crops; the collage is selling a house, not a sheet.
44.5	The Skate-Shoe Loyalist	seen-owning-it	identity-display	product-only	Shoes on dirt with no copy; the silhouette is recognised by the people it is for and nobody else.
44.6	The Skate-Shoe Loyalist	seen-owning-it	identity-display	product-only	Scuffed pair on grass; the wear is the styling and the brand assumes he already knows it.
44.7	The Category Defector	quitting-an-incumbent	peer-proof,scarcity-or-apology	graphic	Seven hundred and four women use instead; the number turns leaving the category into a crowd she can join.
44.8	The Overwhelmed Ingredient Shopper	cant-evaluate-it	peer-proof	product-only	The internet's favorite is a shortcut past comparison; she is buying the consensus, not the oil.
44.9	The Overwhelmed Ingredient Shopper	unsayable-symptom	spectacle-demo,peer-proof	peer-to-camera	Before and after on real skin with visible texture; the lack of retouching is what makes it usable as evidence.
44.10	The Category Defector	quitting-an-incumbent	absence-screening	product-only	Five nos stacked down the pack; the entire conventional aisle is being disqualified in one column.
45.1	The Category Defector	routine-as-content	peer-proof	stranger	Walking down her own street with it in hand; the ordinariness is what makes the switch look survivable.
45.2	The Category Defector	vetting-ingredients	naming-the-shame,origin-transparency	peer-to-camera	Used to preserve dead bodies is the line; the fact does the work no ingredient list could.
