35.1	The Armchair Expeditioner	seen-owning-it	identity-display	athlete	A climber the size of a thumbnail on a wall of rock; the scale is the fantasy and the jacket is incidental.
35.2	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A single shoe on white with no copy at all; this is a catalogue tile doing retargeting work.
35.3	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Beanie and jacket floated on white under the logo; the outfit is the unit and the silhouette is the sell.
35.4	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	The same mule again in the same frame; the feed is being filled rather than the argument being made.
35.5	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Identical to the last, running the same window; variation here is a serving artefact, not a creative decision.
35.6	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	A white slide on white; colour is the only variable being tested.
35.7	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	One more angle of the same shoe; he has already seen this product and is being followed around.
35.8	The Kit-Over-Components Buyer	first-time-in-category	ritual-construction,origin-transparency	graphic	Every item named and lined up around a person; the diagram tells a beginner what a complete setup even is.
35.9	The Kit-Over-Components Buyer	first-time-in-category	ritual-construction,origin-transparency	graphic	Shop the kit is the whole ask; the fear being solved is buying the wrong nine things separately.
35.10	The Kit-Over-Components Buyer	first-time-in-category	ritual-construction,origin-transparency	graphic	The same exploded kit running five months; the format is the product for someone starting out.
36.1	The Scarcity-Cued Buyer	choosing-a-variant	scarcity-or-apology,peer-proof	athlete	The Alpenglow is back assumes he knows what that is; best-selling is the reassurance underneath.
36.2	The Warm-Weather Uniform Buyer	seen-owning-it	identity-display	product-only	Feet on a hill above a bay; the sandal is being sold as evidence of a life, not as footwear.
36.3	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Sandal on a colour field; the palette is the only thing being communicated.
36.4	The Team-Issued Fuel Buyer	cant-evaluate-it	borrowed-authority,peer-proof	athlete	Trusted by 2000+ pro and college teams; institutional adoption is the proof an amateur cannot generate.
36.5	The Warm-Weather Uniform Buyer	seen-owning-it	identity-display,borrowed-authority	product-only	Chase sunsets, not schedules over feet on a fence; the co-brand is buying a whole disposition.
36.6	The Warm-Weather Uniform Buyer	seen-owning-it	identity-display	stranger	Mid-air with the sandals on; the posture is the product benefit being claimed.
36.7	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Monochrome made mega; a colourway announcement to people already inside the brand.
36.8	The Supply-Chain Reader	cant-evaluate-it	origin-transparency,spectacle-demo	product-only	Gloved hands assembling the sole in a factory; the making is being offered instead of a claim.
36.9	The Armchair Expeditioner	routine-as-content	identity-display	athlete	A rider sitting down mid-ride with a bottle; the pause is the moment the product exists in.
36.10	The Product-Feed Browser	choosing-a-variant	identity-display	product-only	Pack on a colour field with the model name; he is comparing capacities, not being convinced.
