38.1	The Sober-Curious Substituter	quitting-an-incumbent	peer-proof,borrowed-authority	product-only	The Johnnie Walker Black of N/A borrows a real bottle's status; he wants the ritual without the drink.
38.2	The Sober-Curious Substituter	choosing-a-variant	ritual-construction	product-only	If espresso martinis are your thing names the occasion he is trying to keep, not the alcohol he is dropping.
38.3	The First-Open Unboxer	cant-evaluate-it	spectacle-demo	product-only	A canvas bag pulled out of a box; the packaging is the first thing she gets to judge.
38.4	The At-Home Cafe Recreator	optimising-a-stack	quantified-outcome,spectacle-demo	product-only	Thirty-three grams in one iced coffee; the drink she was already making now counts as a protein serving.
38.5	The Kitchen-Counter Demonstrator	routine-as-content	peer-proof	peer-to-camera	Pack in one hand, shaker in the other, granite counter; nothing about the room is a set.
38.6	The First-Open Unboxer	cant-evaluate-it	spectacle-demo	product-only	A box opened on the floor; the arrival is the content and the product is still unproven.
38.7	The At-Home Cafe Recreator	routine-as-content	ritual-construction,quantified-outcome	peer-to-camera	Come make my cookie butter proffee with me is an invitation into a recipe, not a purchase.
38.8	The Clean-Label Bar Scanner	vetting-ingredients	absence-screening,peer-proof	peer-to-camera	Green flags turns an ingredient panel into a dating format; the screening is the entertainment.
38.9	The Price-Objection Reader	waiting-for-the-price	value-arithmetic,scarcity-or-apology	graphic	Instead of spending money on an expensive ad names the trade honestly; the candour is the offer.
38.10	The Variety-Pack Household Buyer	choosing-a-variant	value-arithmetic,risk-reversal	product-only	Twelve for twenty-four and try all six; the sampler removes the risk of committing to one flavour.
