15.1	The Woman Whose Hands Gave Her Age Away	body-changed-overnight	peer-proof	product-only	A hundred years younger is hyperbole she forgives because the anxiety is real; hands are the tell she cannot dress.
15.2	The Texture-Proof Watcher	cant-evaluate-it	peer-proof	product-only	Five stars laid over a squeeze shot; the rating and the texture are doing the same job from two directions.
15.3	The Woman Whose Hands Gave Her Age Away	body-changed-overnight	peer-proof,quantified-outcome	product-only	Age spots named specifically; she is not buying softness, she is buying the disappearance of a marker.
15.4	The Woman Whose Hands Gave Her Age Away	body-changed-overnight	naming-the-shame	product-only	Over 50 stated flatly over hands on a steering wheel; the ad refuses the euphemism and that is the appeal.
15.6	The Nurse-Explained Sceptic	cant-evaluate-it	borrowed-authority,spectacle-demo	clinician-figure	Scrubs and gloves make a kitchen-table demonstration look like a procedure; the costume is the evidence.
15.7	The Coffee-Dependent Riser	named-hour	spectacle-demo	graphic	Seven on the clock and a skeleton that cannot get up; the hour is the segment and the joke is the diagnosis.
15.8	The Dieter Whose Old Tricks Stopped Working	rules-stopped-working	blame-relocation,spectacle-demo	graphic	A skeleton with a distended belly on a scale; the gag insists the weight is not fat, which is the whole relief.
15.9	The Dieter Whose Old Tricks Stopped Working	rules-stopped-working	quantified-outcome,spectacle-demo	graphic	Two bellies side by side and a pouch between them; before-and-after is the only argument being made.
15.10	The Refund-Risk Calculator	cant-evaluate-it	risk-reversal,peer-proof	founder	A joke about return calls is a guarantee delivered sideways; the shelves behind him are the second claim.
16.1	The Kitchen-Counter Demonstrator	routine-as-content	peer-proof	peer-to-camera	Pouring at her own counter in a novelty shirt; nothing here was styled and that is the credential.
16.2	The First-Taste Reactor	expects-it-to-be-unpleasant	spectacle-demo,peer-proof	peer-to-camera	The face is the review; she assumed instant coffee would be bad and the reaction is the rebuttal.
16.3	The Seasonal-Drop Chaser	choosing-a-variant	scarcity-or-apology	product-only	Finally here presumes she was waiting; the flavour drop is being sold as a resolved anticipation.
16.4	The Dose-Checking Adaptogen Buyer	vetting-ingredients	origin-transparency	product-only	High doses is the only claim that survives with him; he assumes most of the category is underdosed.
16.5	The Straight-Talking Operator	cant-evaluate-it	peer-proof	peer-to-camera	A man talking at normal speed in his own house; the absence of a script is what he is trusting.
16.6	The First-Taste Reactor	expects-it-to-be-unpleasant	spectacle-demo	peer-to-camera	Blended and held up to the lens; mushroom coffee has to survive being looked at before it is tasted.
16.7	The Straight-Talking Operator	cant-evaluate-it	peer-proof	peer-to-camera	Mid-sentence, no cut, no caption; the format is a recommendation rather than an ad.
16.8	The Coffee-Dependent Riser	quitting-an-incumbent	ritual-construction	peer-to-camera	A mug in both hands in a normal kitchen; she is being shown that the ritual survives the swap.
16.9	The One-More-Input Optimiser	optimising-a-stack	borrowed-authority,peer-proof	peer-to-camera	Yale is the credential and brother is the delivery; the recommendation arrives already vouched for.
16.10	The Man Watching Another Man's Routine	cant-evaluate-it	borrowed-authority	celebrity	An older man at a podcast mic; the format tells him this is testimony, not advertising.
