13.1	The At-Home Laser Convert	first-time-in-category	spectacle-demo	peer-to-camera	Facil y rapido is the objection being pre-answered; she assumes at-home means complicated.
13.2	The At-Home Laser Convert	cant-evaluate-it	peer-proof	product-only	Three reactions in quote marks and nothing measured; the crowd is standing in for a result she cannot verify.
13.3	The At-Home Laser Convert	choosing-a-variant	spectacle-demo	peer-to-camera	Already sold on IPL and now picking a tier; the case and the finish are what the upgrade actually buys.
13.4	The Sceptic Who Wants A Diagram	cant-evaluate-it	borrowed-authority	clinician-figure	The truth about is aimed at someone who suspects the category is overstated; the coat is the concession.
13.5	The Grooming-Routine Voyeur	routine-as-content	peer-proof	peer-to-camera	A man in a towel in his own bathroom; the lack of production is the entire credibility mechanism.
13.6	The Grooming-Routine Voyeur	routine-as-content	identity-display,peer-proof	peer-to-camera	Day in the life of a Navy attorney sells the job first and the razor second.
13.7	The Grooming-Routine Voyeur	routine-as-content	spectacle-demo	peer-to-camera	Shot through the shaving mirror, mid-stroke; the technique is the content.
13.8	The Group-Chat Roast Participant	seen-owning-it	naming-the-shame	peer-to-camera	Your friend who is a share button disguised as an ad; he is being invited to tag someone.
13.9	The Head-Shaving Convert	cant-evaluate-it	spectacle-demo	peer-to-camera	Three reasons is a listicle for a man who does not yet know a dedicated tool exists.
13.10	The Head-Shaving Convert	first-time-in-category	spectacle-demo	product-only	Five rotating heads photographed beside the box; the form factor is the argument against a razor.
14.1	The Head-Shaving Convert	choosing-a-variant	identity-display	product-only	Black object on white, no copy; at this point the buyer only needs to see which one it is.
14.2	The Head-Shaving Convert	routine-as-content	spectacle-demo	peer-to-camera	Filmed over his own scalp with people in the room; the ordinariness is what makes it look easy.
14.3	The Sceptic Who Wants A Diagram	cant-evaluate-it	spectacle-demo,borrowed-authority	graphic	Billie Labs and put to the test borrow the language of testing for a razor nobody can test.
14.4	The Bikini-Line Perfectionist	unsayable-symptom	naming-the-shame,peer-proof	peer-to-camera	If your kitty looks like this or this is a diagnosis offered in slang so she can accept it.
14.5	The Bikini-Line Perfectionist	routine-as-content	identity-display	product-only	Shave, wax or grow it out refuses to pick a side; the neutrality is what keeps the whole segment in.
14.6	The Kit-Over-Components Buyer	choosing-a-variant	value-arithmetic	product-only	Buys the pouch with everything in it rather than choosing; the kit is a decision she does not have to make.
14.7	The Bikini-Line Perfectionist	vetting-ingredients	borrowed-authority,absence-screening	product-only	Gynecologically tested is the only line that matters; the rest of the design exists to be trusted quickly.
14.8	The Routine-Extension Adopter	first-time-in-category	ritual-construction	peer-to-camera	The argument is by analogy, not by benefit; if you already do it for your face the objection is gone.
14.9	The Routine-Extension Adopter	first-time-in-category	ritual-construction	product-only	Like a serum for your face but for your hands is a whole category built out of a habit she has.
14.10	The Texture-Proof Watcher	cant-evaluate-it	spectacle-demo	product-only	Hands rubbing in silence; absorption is the only claim and it is being shown rather than said.
